epoch,loss,val_loss
148,71.40247344970703,62.65534591674805
149,71.11425018310547,62.318233489990234
150,70.83431243896484,61.83719253540039
151,70.39976501464844,61.45481872558594
152,70.08039855957031,61.02309799194336
153,70.10829162597656,60.67133331298828
154,69.67940521240234,60.401702880859375
155,69.60504150390625,60.220062255859375
156,69.33544921875,59.93875503540039
157,69.71316528320312,59.58058547973633
158,68.9676284790039,59.32389450073242
159,68.94293212890625,59.045352935791016
160,68.80574798583984,58.81003189086914
161,68.51423645019531,58.492923736572266
162,68.03697967529297,58.19565200805664
163,68.25347900390625,58.039703369140625
164,68.34562683105469,57.76347351074219
165,67.9732894897461,57.524993896484375
166,67.84732055664062,57.29936218261719
167,67.60140228271484,57.09794616699219
168,67.6443862915039,56.98747634887695
169,67.5069351196289,56.78733444213867
170,67.24010467529297,56.533538818359375
171,67.55494689941406,56.36404037475586
172,67.17107391357422,56.15079879760742
173,67.09269714355469,56.03858184814453
174,67.0644760131836,56.06343078613281
175,66.62805938720703,55.94041061401367
176,66.7724609375,55.75563430786133
177,66.90068054199219,55.61039352416992
178,66.99629974365234,55.440250396728516
179,66.74288177490234,55.21342849731445
180,66.74390411376953,55.051822662353516
181,66.05907440185547,54.98151779174805
182,66.20706939697266,54.88986587524414
183,66.4009017944336,54.88566970825195
184,66.34485626220703,55.01633834838867
185,66.36949157714844,54.93037033081055
186,66.5500259399414,54.91543197631836
187,65.96678161621094,54.832130432128906
188,66.23893737792969,54.722537994384766
189,66.12197875976562,54.51314163208008
190,65.93054962158203,54.41025161743164
191,66.1065673828125,54.425052642822266
192,66.02105712890625,54.264034271240234
193,66.03851318359375,54.203712463378906
194,65.86210632324219,54.28118133544922
195,65.81494903564453,54.20986557006836
196,65.77062225341797,54.03694534301758
197,65.92726135253906,53.95084762573242
198,65.62487030029297,53.921207427978516
199,65.6800537109375,53.93044662475586
200,65.5898666381836,53.942626953125
201,65.62393951416016,53.98366165161133
202,65.49669647216797,54.0830078125
203,65.19964599609375,54.04579162597656
